#C'dt(s)', 'Y(V)', 'FLOW(mbarl/s)', 'R(V)', 'PHASE(degrees)', 'FREQ(Hz)', 'dt(s)'
#I'TIME[].dt', 'SR830[GPIB0::1::INSTR].Y', 'PL300[GPIB0::1::INSTR].FLOW', 'SR830[GPIB0::1::INSTR].R', 'SR830[GPIB0::1::INSTR].PHASE', 'SR830[GPIB0::1::INSTR].FREQ', 'TIME[].dt'
#P'dt', 'Y', 'FLOW', 'R', 'PHASE', 'FREQ', 'dt'
3162.13  -0.000115395  0.0  0.00751498  -0.876  3544.0  3162.18
3177.34  -0.000115395  0.0  0.00751594  -0.882  3487.0  3177.39
3192.54  -0.000116349  0.0  0.00751784  -0.882  3431.0  3192.59
3207.74  -0.000118256  0.0  0.0075188  -0.894  3376.0  3207.78
3222.94  -0.000118256  0.0  0.00752071  -0.9  3322.0  3222.98
3238.14  -0.00011921  0.0  0.00752166  -0.906  3269.0  3238.19
3253.35  -0.000120163  0.0  0.00752357  -0.912  3217.0  3253.4
3268.55  -0.000121117  0.0  0.00752547  -0.918  3165.0  3268.6
3283.74  -0.000122071  0.0  0.00752643  -0.93  3115.0  3283.79
3298.95  -0.000123025  0.0  0.00752738  -0.936  3065.0  3299.0
3314.14  -0.000123979  0.0  0.00752929  -0.942  3016.0  3314.19
3329.35  -0.000124932  0.0  0.0075312  -0.942  2968.0  3329.4
3344.55  -0.000125886  0.0  0.00753215  -0.954  2920.0  3344.6
3359.76  -0.00012684  0.0  0.00753406  -0.96  2873.0  3359.8
3374.96  -0.000127793  0.0  0.00753596  -0.966  2827.0  3375.01
3390.16  -0.000128747  0.0  0.00753692  -0.972  2782.0  3390.21
3405.36  -0.000128747  0.0  0.00753883  -0.978  2738.0  3405.41
3420.57  -0.000129701  0.0  0.00754073  -0.984  2694.0  3420.61
3435.76  -0.000131608  0.0  0.00754264  -0.99  2651.0  3435.81
3450.95  -0.000131608  0.0  0.00754359  -0.996  2608.0  3451.0
3466.16  -0.000133515  0.0  0.0075455  -1.008  2566.0  3466.21
3481.36  -0.000133515  0.0  0.00754741  -1.014  2525.0  3481.41
3496.57  -0.000134469  0.0  0.00754932  -1.014  2485.0  3496.62
3511.78  -0.000135423  0.0  0.00755027  -1.026  2445.0  3511.83
3526.99  -0.000136376  0.0  0.00755218  -1.032  2406.0  3527.04
3542.18  -0.00013733  0.0  0.00755408  -1.038  2367.0  3542.23
3557.39  -0.00013733  0.0  0.00755599  -1.044  2330.0  3557.44
3572.59  -0.000138284  0.0  0.0075579  -1.044  2292.0  3572.64
3587.79  -0.000140191  0.0  0.00755981  -1.056  2256.0  3587.84
3602.99  -0.000140191  0.0  0.00756076  -1.062  2219.0  3603.04
3618.19  -0.000141145  0.0  0.00756267  -1.068  2184.0  3618.24
3633.39  -0.000142098  0.0  0.00756553  -1.068  2149.0  3633.44
3648.58  -0.000142098  0.0  0.00756648  -1.074  2115.0  3648.63
3663.79  -0.000143052  0.0  0.00756839  -1.08  2081.0  3663.84
3678.99  -0.000144006  0.0  0.0075703  -1.086  2047.0  3679.04
3694.2  -0.000144006  0.0  0.0075722  -1.092  2015.0  3694.24
3709.41  -0.000144959  0.0  0.00757411  -1.092  1982.8  3709.45
